smallRNAName	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-06862	3.25213123	14.20669187	8.809718882	5.02146677	0	15.0665376	13.94477868	16.99447113	29.56684571
tsrna-17390	3.25213123	2.583034885	13.21457832	5.02146677	5.979895591	11.2999032	7.968444958	16.99447113	6.570410158
tsrna-12525	11.92448118	10.33213954	52.85831329	26.36270054	23.91958236	26.36644079	27.88955735	0	13.14082032
tsrna-02888	3.25213123	2.583034885	4.404859441	5.02146677	0	7.533268798	0	5.664823711	3.285205079
tsrna-04868	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-13810	0	0	4.404859441	0	0	0	0	22.65929484	0
tsrna-04218	0	0	0	0	0	0	0	5.664823711	0
tsrna-17642	1.084043743	2.583034885	0	3.766100078	5.979895591	7.533268798	3.984222479	0	16.42602539
tsrna-00323	0	0	4.404859441	0	0	0	0	0	0
tsrna-24003	0	0	0	0	0	0	1.992111239	0	0
tsrna-12514	0	0	0	1.255366693	0	0	17.92900116	5.664823711	3.285205079
tsrna-15337	3.25213123	16.78972675	13.21457832	15.06440031	5.979895591	15.0665376	17.92900116	73.64270824	16.42602539
tsrna-21869	0	0	0	0	0	0	1.992111239	0	0
tsrna-05142	0	1.291517443	4.404859441	0	0	0	0	0	3.285205079
tsrna-00225	4.336174973	2.583034885	17.61943776	1.255366693	0	11.2999032	7.968444958	33.98894226	3.285205079
tsrna-10435	1.084043743	1.291517443	8.809718882	0	0	3.766634399	0	16.99447113	3.285205079
tsrna-23820	0	1.291517443	0	1.255366693	0	0	3.984222479	0	3.285205079
tsrna-16787	19.51278738	20.66427908	35.23887553	23.85196716	35.87937355	60.26615039	15.93688992	11.32964742	42.70766603
tsrna-11493	0	0	0	0	0	3.766634399	0	0	0
tsrna-24153	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-00421	1.084043743	3.874552328	8.809718882	2.510733385	0	7.533268798	0	0	0
tsrna-23045	0	1.291517443	0	0	0	0	0	0	0
tsrna-17330	1.084043743	0	0	0	0	0	0	0	0
tsrna-22367	1.084043743	10.33213954	8.809718882	2.510733385	11.95979118	0	5.976333718	11.32964742	0
tsrna-00425	7.588306203	15.49820931	26.42915665	28.87343393	17.93968677	15.0665376	19.92111239	33.98894226	22.99643555
tsrna-00717	2.168087487	0	0	2.510733385	0	3.766634399	1.992111239	0	3.285205079
tsrna-05034	0	1.291517443	8.809718882	0	0	0	0	0	0
tsrna-23602	0	0	0	0	5.979895591	0	0	0	0
tsrna-01019	0	0	0	0	0	0	0	5.664823711	0
tsrna-14183	0	0	0	3.766100078	0	3.766634399	1.992111239	0	0
tsrna-20537	3.25213123	19.37276164	26.42915665	30.12880062	17.93968677	22.59980639	15.93688992	45.31858969	45.9928711
tsrna-23574	70.46284332	198.8936862	167.3846588	116.7491024	191.3566589	244.8312359	101.5976732	424.8617783	285.8128419
tsrna-10817	0	0	0	0	0	0	0	0	3.285205079
tsrna-08032	4.336174973	7.749104656	17.61943776	17.5751337	0	3.766634399	7.968444958	39.65376597	3.285205079
tsrna-23511	9.75639369	20.66427908	8.809718882	18.83050039	11.95979118	26.36644079	27.88955735	16.99447113	16.42602539
tsrna-19767	1.084043743	0	0	0	0	0	0	0	0
tsrna-02258	0	1.291517443	4.404859441	0	0	0	3.984222479	0	0
tsrna-04867	0	0	4.404859441	0	0	0	0	0	0
tsrna-05272	88.89158695	138.1923664	673.9434945	104.1954355	143.5174942	165.7319136	258.9744611	385.2080123	187.2566895
tsrna-18327	0	0	0	2.510733385	0	0	0	0	0
tsrna-18217	1.084043743	3.874552328	13.21457832	1.255366693	5.979895591	3.766634399	5.976333718	50.9834134	9.855615237
tsrna-25668	0	0	8.809718882	0	0	3.766634399	0	0	0
tsrna-25227	2.168087487	3.874552328	17.61943776	1.255366693	11.95979118	18.833172	5.976333718	28.32411855	9.855615237
tsrna-19001	2.168087487	5.16606977	4.404859441	5.02146677	0	15.0665376	1.992111239	0	0
tsrna-19115	0	0	4.404859441	1.255366693	0	3.766634399	0	5.664823711	0
tsrna-03267	3.25213123	3.874552328	0	5.02146677	5.979895591	22.59980639	5.976333718	0	6.570410158
tsrna-06407	0	6.457587213	4.404859441	8.787566848	11.95979118	0	5.976333718	11.32964742	6.570410158
tsrna-22074	0	0	0	1.255366693	0	0	0	0	0
tsrna-11274	1.084043743	0	0	0	0	0	0	0	0
tsrna-12350	0	10.33213954	8.809718882	13.80903362	0	3.766634399	7.968444958	16.99447113	3.285205079
tsrna-14308	4.336174973	11.62365698	30.83401609	8.787566848	17.93968677	18.833172	5.976333718	22.65929484	22.99643555
tsrna-01833	1.084043743	0	0	1.255366693	0	0	0	0	0
tsrna-23610	3.25213123	23.24731397	8.809718882	0	11.95979118	33.89970959	5.976333718	5.664823711	6.570410158
tsrna-01021	0	1.291517443	4.404859441	1.255366693	0	3.766634399	1.992111239	0	3.285205079
tsrna-13321	1.084043743	0	0	0	0	0	0	5.664823711	0
tsrna-20923	0	0	0	0	0	0	0	0	3.285205079
tsrna-26551	2.168087487	5.16606977	4.404859441	2.510733385	0	3.766634399	7.968444958	266.2467144	0
tsrna-26558	20.59683112	20.66427908	581.4414462	15.06440031	89.69843387	41.43297839	37.85011355	147.2854165	52.56328126
tsrna-21496	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-03637	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-01403	2.168087487	6.457587213	13.21457832	6.276833463	0	15.0665376	3.984222479	0	6.570410158
tsrna-18097	0	0	0	1.255366693	0	0	0	0	0
tsrna-03358	115.9926805	189.8530641	149.765221	101.6847021	125.5778074	199.6316232	159.3688992	147.2854165	164.2602539
tsrna-05011	1.084043743	0	4.404859441	1.255366693	23.91958236	7.533268798	15.93688992	11.32964742	3.285205079
tsrna-09680	0	0	0	0	0	0	0	16.99447113	0
tsrna-13722	17.34469989	18.0812442	48.45345385	17.5751337	47.83916473	60.26615039	17.92900116	186.9391825	45.9928711
tsrna-24623	1.084043743	1.291517443	22.0242972	1.255366693	0	0	0	11.32964742	3.285205079
tsrna-25677	0	0	0	0	0	0	7.968444958	0	0
tsrna-00936	1.084043743	0	8.809718882	2.510733385	0	0	3.984222479	0	0
tsrna-20098	0	0	4.404859441	0	0	0	0	0	0
tsrna-24957	1.084043743	3.874552328	0	1.255366693	5.979895591	3.766634399	17.92900116	16.99447113	0
tsrna-19699	0	3.874552328	8.809718882	2.510733385	0	0	5.976333718	0	0
tsrna-20136	1.084043743	1.291517443	0	0	11.95979118	3.766634399	0	0	22.99643555
tsrna-11275	0	0	0	1.255366693	0	0	0	0	0
tsrna-05160	19.51278738	20.66427908	35.23887553	37.66100078	23.91958236	41.43297839	25.89744611	33.98894226	29.56684571
tsrna-15456	0	0	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-01823	2.168087487	9.040622098	0	3.766100078	0	15.0665376	5.976333718	5.664823711	0
tsrna-23509	3.25213123	18.0812442	17.61943776	18.83050039	11.95979118	7.533268798	23.90533487	11.32964742	16.42602539
tsrna-25921	4.336174973	12.91517443	57.26317273	5.02146677	5.979895591	7.533268798	37.85011355	22.65929484	9.855615237
tsrna-21057	1.084043743	2.583034885	4.404859441	1.255366693	0	0	1.992111239	11.32964742	13.14082032
tsrna-07123	0	0	0	0	0	3.766634399	0	0	0
tsrna-15580	55.28623091	49.07766282	48.45345385	38.91636747	23.91958236	64.03278479	67.73178214	50.9834134	32.85205079
tsrna-01906	0	2.583034885	0	0	0	0	1.992111239	0	0
tsrna-14023	0	2.583034885	0	1.255366693	0	3.766634399	1.992111239	5.664823711	6.570410158
tsrna-20701	0	0	0	1.255366693	0	0	0	0	0
tsrna-12763	0	0	0	1.255366693	0	0	3.984222479	5.664823711	0
tsrna-16152	0	0	0	1.255366693	0	0	0	0	6.570410158
tsrna-01367	0	0	0	0	5.979895591	0	0	5.664823711	3.285205079
tsrna-10672	0	0	0	0	0	0	1.992111239	0	0
tsrna-15367	0	0	0	0	0	0	0	5.664823711	0
tsrna-15454	0	0	0	0	0	3.766634399	0	0	0
tsrna-11750	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-23889	0	1.291517443	0	0	0	0	0	0	0
tsrna-24512	2.168087487	3.874552328	39.64373497	2.510733385	0	15.0665376	5.976333718	101.9668268	3.285205079
tsrna-17703	0	0	0	1.255366693	0	0	0	0	0
tsrna-00997	10.84043743	10.33213954	26.42915665	8.787566848	11.95979118	82.86595678	11.95266744	33.98894226	13.14082032
tsrna-18043	5.420218717	5.16606977	13.21457832	5.02146677	0	18.833172	9.960556197	39.65376597	6.570410158
tsrna-01089	2.168087487	6.457587213	4.404859441	6.276833463	17.93968677	30.13307519	7.968444958	5.664823711	26.28164063
tsrna-25821	0	0	4.404859441	0	0	0	0	0	0
tsrna-01520	0	2.583034885	44.04859441	3.766100078	5.979895591	7.533268798	3.984222479	62.31306082	6.570410158
tsrna-10911	0	0	0	0	0	3.766634399	0	0	0
tsrna-10560	0	0	0	0	0	0	0	5.664823711	0
tsrna-07282	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-15425	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-16412	0	0	0	2.510733385	0	0	0	0	3.285205079
tsrna-24868	0	0	0	0	0	0	1.992111239	0	0
tsrna-04550	0	1.291517443	0	0	0	0	0	0	0
tsrna-15877	26.01704984	30.99641862	35.23887553	26.36270054	71.75874709	101.6991288	9.960556197	50.9834134	52.56328126
tsrna-00721	6.50426246	5.16606977	8.809718882	11.29830023	35.87937355	33.89970959	17.92900116	11.32964742	32.85205079
tsrna-15096	1.084043743	2.583034885	0	0	0	0	1.992111239	5.664823711	0
tsrna-04201	0	1.291517443	4.404859441	1.255366693	0	0	0	0	3.285205079
tsrna-08835	0	0	4.404859441	1.255366693	0	0	0	0	0
tsrna-19116	1.084043743	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-14828	0	0	0	0	0	3.766634399	0	0	0
tsrna-01114	0	1.291517443	4.404859441	1.255366693	0	0	0	0	0
tsrna-10901	0	0	0	0	0	3.766634399	1.992111239	0	0
tsrna-16394	0	1.291517443	4.404859441	1.255366693	0	18.833172	7.968444958	5.664823711	9.855615237
tsrna-23342	2.168087487	6.457587213	4.404859441	5.02146677	0	11.2999032	11.95266744	11.32964742	13.14082032
tsrna-12344	16.26065615	10.33213954	0	12.55366693	5.979895591	7.533268798	13.94477868	5.664823711	16.42602539
tsrna-14392	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-25601	0	2.583034885	4.404859441	1.255366693	0	0	0	11.32964742	0
tsrna-01202	0	1.291517443	0	1.255366693	0	3.766634399	0	0	0
tsrna-13069	0	0	0	0	0	0	0	0	3.285205079
tsrna-17404	0	0	0	0	0	0	0	0	3.285205079
tsrna-04950	1.084043743	5.16606977	0	5.02146677	0	3.766634399	3.984222479	11.32964742	6.570410158
tsrna-04478	0	0	0	0	0	0	0	0	3.285205079
tsrna-20542	4.336174973	20.66427908	44.04859441	26.36270054	29.89947796	18.833172	17.92900116	50.9834134	52.56328126
tsrna-00407	0	0	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-22797	0	0	0	0	11.95979118	15.0665376	0	0	0
tsrna-22952	0	0	0	0	0	0	1.992111239	11.32964742	0
tsrna-03094	1.084043743	5.16606977	17.61943776	3.766100078	0	15.0665376	9.960556197	79.30753195	6.570410158
tsrna-06588	0	3.874552328	0	1.255366693	5.979895591	11.2999032	1.992111239	5.664823711	3.285205079
tsrna-09853	0	0	0	0	0	3.766634399	0	0	0
tsrna-02486	19.51278738	23.24731397	22.0242972	22.59660047	11.95979118	37.66634399	23.90533487	39.65376597	36.13725587
tsrna-19823	1.084043743	2.583034885	0	0	5.979895591	0	3.984222479	5.664823711	0
tsrna-02236	0	1.291517443	8.809718882	0	0	7.533268798	0	11.32964742	3.285205079
tsrna-26368	1.084043743	0	8.809718882	0	0	0	0	0	0
tsrna-19007	2.168087487	0	4.404859441	3.766100078	0	15.0665376	1.992111239	16.99447113	0
tsrna-13038	8.672349947	2.583034885	4.404859441	8.787566848	5.979895591	22.59980639	0	0	6.570410158
tsrna-20671	2.168087487	10.33213954	4.404859441	2.510733385	5.979895591	0	7.968444958	16.99447113	6.570410158
tsrna-26260	0	1.291517443	0	0	0	0	0	0	0
tsrna-24285	20.59683112	7.749104656	26.42915665	6.276833463	5.979895591	15.0665376	11.95266744	28.32411855	13.14082032
tsrna-10171	14.09256866	10.33213954	22.0242972	38.91636747	5.979895591	52.73288159	15.93688992	5.664823711	13.14082032
tsrna-03975	4.336174973	20.66427908	39.64373497	15.06440031	17.93968677	15.0665376	9.960556197	101.9668268	32.85205079
tsrna-19320	0	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-14279	2.168087487	3.874552328	4.404859441	5.02146677	0	11.2999032	7.968444958	0	16.42602539
tsrna-18943	13.00852492	10.33213954	17.61943776	8.787566848	11.95979118	7.533268798	5.976333718	11.32964742	6.570410158
tsrna-14518	2.168087487	0	0	0	0	0	0	0	0
tsrna-02311	2.168087487	3.874552328	8.809718882	0	0	3.766634399	0	11.32964742	9.855615237
tsrna-21821	1.084043743	1.291517443	0	1.255366693	0	0	9.960556197	0	6.570410158
tsrna-11803	0	0	0	0	0	0	0	5.664823711	0
tsrna-20425	2.168087487	1.291517443	0	1.255366693	0	7.533268798	0	5.664823711	3.285205079
tsrna-15917	1.084043743	1.291517443	4.404859441	5.02146677	0	7.533268798	0	5.664823711	0
tsrna-16551	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-21405	0	1.291517443	0	0	0	0	0	0	0
tsrna-10881	0	0	4.404859441	0	0	0	0	0	0
tsrna-00949	0	0	0	0	5.979895591	0	0	0	0
tsrna-06975	0	0	343.5790364	7.532200156	0	7.533268798	5.976333718	0	3.285205079
tsrna-23679	2.168087487	2.583034885	0	0	0	3.766634399	5.976333718	0	0
tsrna-15592	0	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-23617	7.588306203	28.41338374	8.809718882	7.532200156	17.93968677	33.89970959	17.92900116	0	13.14082032
tsrna-02426	2.168087487	0	8.809718882	1.255366693	0	3.766634399	0	5.664823711	3.285205079
tsrna-23622	4.336174973	34.87097095	22.0242972	11.29830023	29.89947796	71.56605358	29.88166859	16.99447113	13.14082032
tsrna-05249	0	0	4.404859441	2.510733385	0	0	0	0	0
tsrna-11140	15.17661241	47.78614538	44.04859441	35.15026739	17.93968677	52.73288159	43.82644727	33.98894226	59.13369142
tsrna-07296	1.084043743	5.16606977	4.404859441	7.532200156	0	18.833172	5.976333718	5.664823711	16.42602539
tsrna-00908	0	2.583034885	26.42915665	1.255366693	0	3.766634399	3.984222479	5.664823711	6.570410158
tsrna-01872	0	1.291517443	0	0	0	0	0	0	0
tsrna-14991	0	0	0	0	0	0	1.992111239	0	0
tsrna-23742	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-15322	0	0	0	1.255366693	0	0	0	0	0
tsrna-26059	1.084043743	0	0	0	0	0	0	0	0
tsrna-18593	3.25213123	10.33213954	92.50204826	8.787566848	5.979895591	11.2999032	5.976333718	45.31858969	13.14082032
tsrna-13633	0	0	0	0	5.979895591	3.766634399	1.992111239	0	0
tsrna-01570	0	0	0	0	0	0	0	11.32964742	0
tsrna-21221	0	0	8.809718882	0	0	0	0	0	0
tsrna-15268	1.084043743	0	17.61943776	0	5.979895591	0	0	5.664823711	0
tsrna-15690	0	1.291517443	0	0	0	0	0	0	0
tsrna-16510	2.168087487	10.33213954	8.809718882	21.34123377	5.979895591	3.766634399	29.88166859	0	22.99643555
tsrna-05080	0	1.291517443	0	0	0	0	0	0	0
tsrna-03266	2.168087487	5.16606977	4.404859441	3.766100078	0	7.533268798	3.984222479	0	19.71123047
tsrna-03567	0	0	0	0	5.979895591	0	0	16.99447113	0
tsrna-05787	1.084043743	0	0	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-08537	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-17584	14.09256866	40.03704072	57.26317273	66.53443471	11.95979118	26.36644079	69.72389338	33.98894226	29.56684571
tsrna-03927	1.084043743	0	0	0	0	0	1.992111239	0	6.570410158
tsrna-13422	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-15559	26.01704984	24.53883141	44.04859441	25.10733385	29.89947796	15.0665376	31.87377983	33.98894226	32.85205079
tsrna-15834	0	0	0	0	5.979895591	0	0	0	0
tsrna-10769	0	1.291517443	13.21457832	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-04031	5.420218717	2.583034885	8.809718882	2.510733385	0	0	1.992111239	45.31858969	6.570410158
tsrna-04455	0	0	0	0	0	0	1.992111239	0	0
tsrna-09477	1.084043743	0	0	0	0	0	0	0	0
tsrna-24350	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-15554	2.168087487	7.749104656	13.21457832	3.766100078	0	0	13.94477868	5.664823711	16.42602539
tsrna-05428	1.084043743	2.583034885	8.809718882	0	0	3.766634399	0	22.65929484	0
tsrna-08756	2.168087487	10.33213954	149.765221	1.255366693	0	7.533268798	13.94477868	356.8838938	49.27807618
tsrna-19443	1.084043743	2.583034885	4.404859441	7.532200156	5.979895591	0	11.95266744	5.664823711	3.285205079
tsrna-04499	0	0	0	1.255366693	0	0	0	0	0
tsrna-07071	0	2.583034885	0	1.255366693	0	0	1.992111239	0	0
tsrna-07364	0	0	0	0	0	3.766634399	0	0	0
tsrna-11834	0	0	0	0	0	0	1.992111239	0	0
tsrna-22894	0	0	0	0	0	0	0	5.664823711	0
tsrna-25733	18.42874364	27.12186629	44.04859441	26.36270054	47.83916473	33.89970959	23.90533487	73.64270824	36.13725587
tsrna-10471	0	0	0	0	0	0	0	11.32964742	0
tsrna-15182	1.084043743	3.874552328	13.21457832	3.766100078	5.979895591	15.0665376	1.992111239	0	3.285205079
tsrna-04961	6.50426246	6.457587213	17.61943776	13.80903362	5.979895591	0	1.992111239	79.30753195	16.42602539
tsrna-21618	1.084043743	0	0	1.255366693	0	3.766634399	1.992111239	11.32964742	0
tsrna-21531	0	0	0	0	0	0	0	0	3.285205079
tsrna-11635	0	0	0	0	0	0	0	39.65376597	0
tsrna-01739	16.26065615	19.37276164	17.61943776	11.29830023	77.73864268	75.33268798	11.95266744	16.99447113	42.70766603
tsrna-17764	0	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-06838	0	0	4.404859441	0	0	0	0	0	0
tsrna-03743	21.68087487	38.74552328	61.66803217	31.38416732	17.93968677	41.43297839	25.89744611	147.2854165	29.56684571
tsrna-13640	8.672349947	3.874552328	17.61943776	12.55366693	0	3.766634399	13.94477868	0	16.42602539
tsrna-03373	0	1.291517443	0	0	0	0	0	0	0
tsrna-11069	1.084043743	5.16606977	0	2.510733385	11.95979118	18.833172	5.976333718	0	13.14082032
tsrna-14682	0	1.291517443	0	2.510733385	0	0	0	0	0
tsrna-11671	0	1.291517443	0	0	0	0	0	0	0
tsrna-17529	9.75639369	5.16606977	4.404859441	7.532200156	0	26.36644079	7.968444958	5.664823711	19.71123047
tsrna-07255	0	0	4.404859441	0	0	0	0	5.664823711	0
tsrna-15804	1.084043743	1.291517443	4.404859441	1.255366693	0	0	0	266.2467144	16.42602539
tsrna-22139	2.168087487	2.583034885	0	2.510733385	0	3.766634399	0	16.99447113	0
tsrna-13942	0	0	0	3.766100078	0	0	1.992111239	0	0
tsrna-18893	0	0	0	1.255366693	0	0	0	0	0
tsrna-03001	0	0	4.404859441	0	0	0	0	0	0
tsrna-12505	0	0	0	0	0	0	0	5.664823711	0
tsrna-06213	156.102299	185.9785117	123.3360643	130.558136	346.8339443	203.3982576	157.3767879	294.570833	154.4046387
tsrna-11886	0	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-22024	32.5213123	107.1959477	61.66803217	135.5796028	29.89947796	195.8649888	145.4241205	67.97788453	137.9786133
tsrna-13957	0	0	4.404859441	0	0	0	0	0	0
tsrna-01149	0	0	0	0	0	0	0	62.31306082	3.285205079
tsrna-04251	1.084043743	3.874552328	0	2.510733385	0	7.533268798	0	16.99447113	3.285205079
tsrna-23018	0	0	4.404859441	0	0	0	0	0	3.285205079
tsrna-00757	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-11562	1.084043743	5.16606977	0	5.02146677	11.95979118	11.2999032	15.93688992	39.65376597	16.42602539
tsrna-12508	0	0	8.809718882	1.255366693	0	3.766634399	1.992111239	5.664823711	0
tsrna-18390	1.084043743	0	0	1.255366693	11.95979118	0	0	16.99447113	3.285205079
tsrna-22269	0	1.291517443	8.809718882	1.255366693	0	3.766634399	0	16.99447113	3.285205079
tsrna-03752	0	1.291517443	0	0	0	0	0	0	0
tsrna-08641	0	0	0	0	0	0	1.992111239	0	0
tsrna-26437	2.168087487	3.874552328	13.21457832	3.766100078	5.979895591	7.533268798	0	5.664823711	13.14082032
tsrna-26335	0	0	4.404859441	0	0	0	0	0	0
tsrna-17421	0	2.583034885	0	3.766100078	0	15.0665376	3.984222479	0	0
tsrna-11248	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-19186	0	1.291517443	0	1.255366693	0	0	1.992111239	0	0
tsrna-03532	1.084043743	3.874552328	8.809718882	3.766100078	0	7.533268798	3.984222479	56.64823711	13.14082032
tsrna-06788	0	1.291517443	0	0	0	0	0	0	0
tsrna-01890	6.50426246	2.583034885	4.404859441	1.255366693	0	3.766634399	1.992111239	11.32964742	9.855615237
tsrna-05268	11.92448118	30.99641862	409.651928	18.83050039	35.87937355	26.36644079	25.89744611	107.6316505	32.85205079
tsrna-10003	0	1.291517443	0	2.510733385	0	0	0	0	0
tsrna-19131	1.084043743	5.16606977	13.21457832	5.02146677	11.95979118	7.533268798	5.976333718	0	3.285205079
tsrna-23518	5.420218717	9.040622098	79.28746994	7.532200156	5.979895591	26.36644079	11.95266744	158.6150639	16.42602539
tsrna-05280	3.25213123	2.583034885	17.61943776	8.787566848	5.979895591	11.2999032	9.960556197	11.32964742	3.285205079
tsrna-13885	1.084043743	1.291517443	4.404859441	3.766100078	5.979895591	0	0	0	6.570410158
tsrna-23555	0	0	0	1.255366693	0	3.766634399	0	0	0
tsrna-00047	0	0	0	0	5.979895591	0	0	0	0
tsrna-25683	1.084043743	0	0	1.255366693	5.979895591	7.533268798	0	84.97235566	3.285205079
tsrna-09001	0	1.291517443	0	0	0	7.533268798	0	0	0
tsrna-19440	1.084043743	2.583034885	22.0242972	5.02146677	0	3.766634399	1.992111239	5.664823711	6.570410158
tsrna-08903	0	5.16606977	13.21457832	5.02146677	0	7.533268798	0	62.31306082	0
tsrna-12372	4.336174973	9.040622098	17.61943776	23.85196716	5.979895591	3.766634399	21.91322363	16.99447113	19.71123047
tsrna-16404	0	1.291517443	4.404859441	0	0	0	0	0	0
tsrna-06158	0	3.874552328	0	2.510733385	5.979895591	3.766634399	0	67.97788453	9.855615237
tsrna-23920	0	0	0	3.766100078	0	0	0	5.664823711	3.285205079
tsrna-01901	6.50426246	10.33213954	8.809718882	6.276833463	17.93968677	22.59980639	11.95266744	11.32964742	36.13725587
tsrna-20358	0	0	4.404859441	0	0	0	0	0	0
tsrna-14175	0	0	0	2.510733385	0	0	0	0	3.285205079
tsrna-14803	1.084043743	0	13.21457832	0	0	3.766634399	3.984222479	0	6.570410158
tsrna-16486	15.17661241	45.20311049	136.5506427	20.08586708	11.95979118	37.66634399	25.89744611	28.32411855	26.28164063
tsrna-02188	0	0	0	0	5.979895591	0	0	0	0
tsrna-15238	7.588306203	24.53883141	242.2672693	18.83050039	35.87937355	18.833172	19.92111239	62.31306082	29.56684571
tsrna-12206	0	0	0	1.255366693	0	3.766634399	1.992111239	5.664823711	0
tsrna-09021	0	0	0	1.255366693	0	0	0	0	0
tsrna-07305	2.168087487	1.291517443	0	1.255366693	0	11.2999032	0	0	0
tsrna-10992	0	0	0	0	5.979895591	0	0	0	0
tsrna-21497	0	0	0	1.255366693	0	3.766634399	0	0	0
tsrna-19513	1.084043743	0	0	0	0	0	3.984222479	0	0
tsrna-17641	1.084043743	1.291517443	4.404859441	2.510733385	5.979895591	3.766634399	1.992111239	11.32964742	3.285205079
tsrna-25523	0	0	4.404859441	0	0	0	0	16.99447113	3.285205079
tsrna-18474	0	0	0	1.255366693	0	0	3.984222479	5.664823711	3.285205079
tsrna-25194	0	1.291517443	101.3117671	3.766100078	0	15.0665376	1.992111239	101.9668268	32.85205079
tsrna-23603	0	1.291517443	0	0	0	0	0	0	0
tsrna-23875	0	1.291517443	0	0	0	3.766634399	0	5.664823711	3.285205079
tsrna-06328	0	0	0	0	0	0	0	5.664823711	0
