AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
RLTPR	0.23352412674025	0.658623343479296	0.999945521717091	733.0	700.0	578.0	199.0	415.0	639.0	259.0	900.0	142.0	387.0	555.0	424.0
CDC42SE2	-0.615026140935037	0.393374922139051	0.999945521717091	139.0	506.0	219.0	143.0	422.0	300.0	617.0	1645.0	79.0	336.0	51.0	325.0
CYB561D1	0.123669073855954	0.931453952694238	0.999945521717091	72.0	568.0	1.0	14.0	476.0	145.0	0.0	347.0	52.0	297.0	0.0	273.0
OR4A19P	5.36527407879758	0.0651582443067662	0.525627166728208	0.0	0.0	42.0	0.0	49.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ING1	0.277568669109716	0.822278594304939	0.999945521717091	313.0	81.0	1.0	10.0	271.0	86.0	12.0	79.0	155.0	171.0	0.0	78.0
CYB561D2	-0.433936511270618	0.570996130518445	0.999945521717091	163.0	111.0	389.0	85.0	50.0	210.0	408.0	325.0	245.0	305.0	125.0	41.0
ING4	0.425390822922711	0.756783049041675	0.999945521717091	183.0	32.0	85.0	63.0	372.0	0.0	2.0	340.0	66.0	95.0	0.0	139.0
ING5	0.0130381825794797	0.990630244122845	0.999945521717091	162.0	234.0	215.0	3.0	216.0	388.0	0.0	427.0	50.0	305.0	56.0	331.0
ING2	0.22037280625405	0.930568950580102	0.999945521717091	0.0	126.0	141.0	0.0	0.0	0.0	0.0	9.0	0.0	37.0	114.0	0.0
ING3	-0.833357200786544	0.624763645781436	0.999945521717091	117.0	0.0	19.0	0.0	15.0	0.0	0.0	67.0	10.0	32.0	80.0	36.0
LOC100508046	-1.92087751767686	1	1	0.0	0.0	0.0	3.0	0.0	2.0	0.0	53.0	0.0	0.0	0.0	0.0
COPS5P1	-1.35675769955199	1	1	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
HSBP1	0.619657595590495	0.568931116675303	0.999945521717091	590.0	167.0	495.0	210.0	146.0	295.0	554.0	108.0	282.0	38.0	0.0	248.0
TNNC1	-3.46912866164547	1	1	0.0	35.0	0.0	0.0	0.0	0.0	202.0	10.0	4.0	0.0	0.0	0.0
ATPIF1	0.128634592984962	0.857360393105629	0.999945521717091	1127.0	1588.0	1453.0	471.0	467.0	2077.0	1707.0	265.0	1110.0	522.0	1234.0	585.0
TNNC2	1.37183243050083	0.510689296522681	0.999945521717091	0.0	237.0	68.0	40.0	212.0	0.0	2.0	1.0	0.0	189.0	0.0	0.0
PAX4	6.30055875042645	1	1	120.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAX3	3.17472633945461	0.280287868100876	0.999945521717091	0.0	0.0	13.0	15.0	25.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
PAWR	2.71286898753391	0.0266436420757289	0.34455619603048	87.0	90.0	107.0	46.0	291.0	101.0	1.0	0.0	0.0	20.0	30.0	39.0
PAX6	-0.338987024573677	0.842300922846699	0.999945521717091	106.0	184.0	0.0	3.0	105.0	0.0	0.0	168.0	0.0	113.0	66.0	54.0
PAX5	-0.266682416646905	0.842646783455655	0.999945521717091	295.0	535.0	52.0	171.0	495.0	1.0	7.0	1819.0	0.0	344.0	56.0	184.0
OR4A18P	5.10594475581038	1	1	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAX2	1.02562419328161	0.692504184033885	0.999945521717091	0.0	0.0	0.0	45.0	69.0	399.0	0.0	0.0	0.0	3.0	182.0	0.0
PAX1	-3.34301975901287	1	1	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	181.0	18.0	0.0	0.0
OR5V1	5.05195813041751	1	1	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INF2	0.597834644156573	0.27390513904319	0.999945521717091	2604.0	5533.0	2127.0	866.0	2300.0	4353.0	1343.0	940.0	1461.0	1451.0	1382.0	2802.0
PAX8	-0.801365585298981	0.604322855947652	0.999945521717091	234.0	340.0	87.0	51.0	0.0	1.0	1.0	0.0	204.0	100.0	334.0	185.0
PAX7	-0.0483479547295632	0.980582910229001	0.999945521717091	0.0	35.0	74.0	40.0	92.0	0.0	0.0	32.0	26.0	0.0	161.0	0.0
ZNF833P	-4.51661783056094	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
PAX9	1.55816971615325	0.553799759854299	0.999945521717091	0.0	1.0	73.0	0.0	18.0	0.0	0.0	34.0	0.0	0.0	10.0	0.0
LOC441124	0.00256872853230134	0.998964898783702	0.999945521717091	63.0	1.0	0.0	1.0	0.0	539.0	0.0	0.0	105.0	47.0	143.0	149.0
CTDP1	-0.251765569244759	0.833132064441975	0.999945521717091	109.0	480.0	639.0	103.0	853.0	3.0	0.0	1006.0	402.0	447.0	362.0	318.0
UBQLN4P1	1.88359184345345	1	1	0.0	0.0	0.0	54.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
MRPS15P1	-21.4554595745828	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0
NBPF13P	-5.19613634337529	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
OR4A17P	-5.29044838854961	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
METTL7B	-0.0300872653714688	0.981074516049969	0.999945521717091	344.0	240.0	156.0	93.0	0.0	246.0	153.0	0.0	91.0	158.0	206.0	314.0
METTL7A	-0.569613433603049	0.319218220048228	0.999945521717091	338.0	758.0	181.0	299.0	280.0	334.0	832.0	681.0	633.0	379.0	257.0	290.0
RHBG	-0.513471750836534	0.84239835633341	0.999945521717091	0.0	0.0	15.0	0.0	71.0	4.0	0.0	24.0	72.0	0.0	0.0	0.0
FZD10-AS1	1.74415213083002	1	1	0.0	207.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
LOC441155	-22.9885788173149	1	1	0.0	0.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	10.0	0.0	16.0
PHKG1P2	22.301896645473	1.16636011510872e-13	1.07749176319105e-11	0.0	0.0	0.0	0.0	38.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0
OR5T3	-5.09038450381506	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
MZT1	2.31477265417886	0.426017217862732	0.999945521717091	0.0	35.0	71.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
OR5T2	-4.51276477186498	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
KTN1	0.0381363626209986	0.960399160931259	0.999945521717091	412.0	310.0	384.0	160.0	392.0	144.0	224.0	218.0	18.0	214.0	530.0	372.0
INGX	-22.4664864351561	1	1	0.0	0.0	0.0	0.0	0.0	0.0	426.0	0.0	0.0	0.0	0.0	0.0
ZYX	0.485380647813999	0.746972941169575	0.999945521717091	218.0	1312.0	1.0	77.0	1942.0	0.0	207.0	1000.0	0.0	624.0	141.0	292.0
TRNAE28P	21.4422270606997	1	1	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHAG	-0.743670613338125	0.797120713750491	0.999945521717091	100.0	1.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	44.0
NOTUM	-5.07893043558668	0.032630733778735	0.365894469525076	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	36.0	30.0	0.0	70.0
INHA	7.35230053854132	0.0144245496544008	0.288817185490391	138.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHDC	-0.131803583664681	0.886033436196931	0.999945521717091	106.0	112.0	95.0	2.0	436.0	322.0	25.0	193.0	108.0	108.0	250.0	246.0
BZW2	0.00764462299654102	0.996530405280837	0.999945521717091	175.0	82.0	0.0	133.0	0.0	217.0	399.0	133.0	0.0	0.0	99.0	61.0
BZW1	0.195129520899361	0.857044925859035	0.999945521717091	215.0	553.0	153.0	194.0	224.0	6.0	21.0	504.0	1.0	523.0	118.0	134.0
TUBB8	-5.91697073176027	1	1	0.0	0.0	0.0	0.0	1.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0
TUBB6	-0.240001589625596	0.861353032495212	0.999945521717091	240.0	169.0	0.0	156.0	1098.0	0.0	58.0	271.0	237.0	643.0	53.0	548.0
MAN1B1-AS1	1.28682967519733	0.655626513459084	0.999945521717091	0.0	0.0	0.0	97.0	193.0	0.0	0.0	2.0	0.0	161.0	0.0	0.0
TUBB3	2.17710837861833	0.138601587085384	0.91292446014003	1.0	253.0	200.0	1.0	437.0	206.0	0.0	16.0	25.0	0.0	59.0	72.0
LOC102477328	-0.828221568429995	1	1	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
TUBAP	23.3964223939238	6.8141559887591e-15	3.87533827623209e-12	0.0	0.0	0.0	0.0	86.0	322.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB1	2.67082021129012	0.225072282384596	0.999945521717091	46.0	3089.0	0.0	81.0	8642.0	0.0	0.0	556.0	0.0	470.0	0.0	590.0
SMARCAD1	-0.156019259449537	0.935041727652134	0.999945521717091	81.0	225.0	0.0	0.0	0.0	0.0	28.0	94.0	40.0	61.0	12.0	0.0
STK32A	-2.67011251136242	1	1	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0
STK32B	1.24027658410453	1	1	0.0	0.0	1.0	125.0	0.0	0.0	0.0	32.0	18.0	19.0	42.0	0.0
STK32C	-0.0817029825108213	0.921493472241501	0.999945521717091	57.0	548.0	285.0	62.0	706.0	107.0	18.0	681.0	173.0	431.0	119.0	326.0
OR4A14P	-5.67578387022181	1	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0
CYB561A3	0.085793788864423	0.946319988195287	0.999945521717091	592.0	240.0	247.0	94.0	1481.0	208.0	0.0	1481.0	3.0	1147.0	258.0	47.0
INIP	-1.39294527097931	0.573902025989525	0.999945521717091	0.0	0.0	0.0	0.0	185.0	0.0	0.0	293.0	0.0	39.0	117.0	22.0
RALGAPB	-1.37991250375395	0.633401906299899	0.999945521717091	0.0	0.0	0.0	0.0	84.0	0.0	0.0	129.0	0.0	108.0	0.0	0.0
TNIK	-1.49563388176743	0.330158444057203	0.999945521717091	0.0	25.0	66.0	28.0	40.0	0.0	217.0	13.0	0.0	84.0	143.0	15.0
RHCG	2.16872190624493	0.462326308673116	1	1.0	0.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
RHCE	0.348650770129095	0.815792806867405	0.999945521717091	92.0	178.0	223.0	29.0	153.0	0.0	0.0	0.0	44.0	91.0	148.0	126.0
METTL2B	-1.50601286896619	0.496301629968529	0.999945521717091	115.0	0.0	9.0	0.0	0.0	94.0	380.0	99.0	0.0	107.0	0.0	0.0
TNKS	-0.601258953459708	0.729001748014632	0.999945521717091	0.0	305.0	0.0	87.0	17.0	0.0	211.0	151.0	0.0	52.0	106.0	69.0
METTL2A	-0.708911753436042	0.616369001652577	0.999945521717091	103.0	37.0	7.0	15.0	167.0	0.0	0.0	112.0	1.0	79.0	167.0	82.0
ITPRIPL2	0.267592183063616	0.851715061495664	0.999945521717091	87.0	446.0	52.0	108.0	847.0	2.0	0.0	314.0	0.0	374.0	125.0	351.0
ITPRIPL1	1.22368589844314	0.531801576754875	0.999945521717091	0.0	146.0	82.0	36.0	326.0	0.0	0.0	118.0	0.0	8.0	0.0	137.0
PITRM1	-0.465377349974789	0.804325297607388	0.999945521717091	0.0	25.0	125.0	75.0	0.0	1.0	253.0	49.0	0.0	0.0	104.0	22.0
PPAN-P2RY11	-1.74151879140949	0.43772179001175	0.999945521717091	0.0	0.0	0.0	10.0	275.0	0.0	526.0	162.0	90.0	76.0	0.0	0.0
CEP350	3.92385831732421	1	1	0.0	90.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
TNK2	1.01106454921582	0.116554505464593	0.818354724131993	853.0	1524.0	369.0	475.0	1774.0	1055.0	253.0	1007.0	368.0	642.0	51.0	631.0
TNK1	-0.816956663180326	0.66986877965309	0.999945521717091	69.0	205.0	0.0	0.0	79.0	0.0	0.0	41.0	157.0	115.0	46.0	0.0
OR4A12P	-4.25240097897715	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
OR4A11P	4.73515956459838	1	1	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHEB	0.54601228250109	0.719851828183946	0.999945521717091	73.0	170.0	168.0	81.0	339.0	0.0	0.0	347.0	44.0	286.0	0.0	17.0
TUBA8	2.1300101792925	0.223693135272033	0.999945521717091	77.0	405.0	0.0	35.0	1056.0	1.0	1.0	356.0	33.0	27.0	0.0	0.0
GOLGA8CP	5.52100006505213	1	1	0.0	0.0	0.0	1.0	3.0	190.0	0.0	1.0	0.0	0.0	0.0	3.0
SCPEP1	-0.207408986996047	0.902271219059712	0.999945521717091	159.0	111.0	126.0	0.0	63.0	0.0	0.0	208.0	0.0	21.0	138.0	108.0
METTL14	-0.239503718062017	0.912079371425598	0.999945521717091	33.0	51.0	65.0	0.0	0.0	0.0	69.0	56.0	0.0	0.0	37.0	0.0
METTL13	-0.494639440926488	0.376578954395192	0.999945521717091	394.0	417.0	396.0	76.0	172.0	281.0	568.0	755.0	177.0	536.0	199.0	172.0
METTL10	2.73350409641652	0.195449369341457	0.999945521717091	84.0	34.0	186.0	43.0	0.0	0.0	0.0	80.0	0.0	14.0	0.0	0.0
DMRTB1	0.294602976153088	1	1	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
RP11-418J17.1	1.75693550788439	1	1	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0
UQCRFS1P3	4.73906388868998	1	1	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL16	0.92895618358152	0.418871847173071	0.999945521717091	702.0	366.0	358.0	32.0	39.0	75.0	0.0	402.0	7.0	164.0	64.0	214.0
UQCRFS1P1	-4.95941498569459	1	1	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	44.0	1.0
METTL18	-3.04590488449221	0.227053232975814	0.999945521717091	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	42.0	74.0	22.0
METTL17	-0.200433798054259	0.877903692857027	0.999945521717091	327.0	254.0	2.0	315.0	102.0	5.0	0.0	361.0	301.0	134.0	368.0	119.0
RPL21P1	5.01832731528568	0.0958471004254237	1	0.0	0.0	26.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INMT	1.23146203111921	0.512296162667359	0.999945521717091	268.0	1411.0	55.0	15.0	1629.0	0.0	0.0	506.0	0.0	720.0	0.0	47.0
METTL23	-0.731190001143898	0.597392917624213	0.999945521717091	367.0	409.0	51.0	0.0	163.0	1.0	0.0	748.0	139.0	314.0	83.0	145.0
DMRTA2	-1.6589767012845	0.518445395405292	0.999945521717091	0.0	0.0	1.0	31.0	0.0	0.0	0.0	0.0	68.0	94.0	0.0	38.0
METTL22	0.110685550714354	0.95414246718291	0.999945521717091	189.0	175.0	58.0	0.0	125.0	0.0	0.0	362.0	0.0	27.0	0.0	143.0
METTL25	-0.963825818797929	0.657734649614226	0.999945521717091	0.0	86.0	7.0	0.0	97.0	0.0	126.0	66.0	0.0	101.0	0.0	0.0
METTL24	-4.16194701560878	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
DMRTA1	5.2282532534354	1	1	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM261P1	-3.85380515558226	1	1	0.0	0.0	0.0	0.0	14.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0
METTL20	-2.19762431191297	0.424922178778011	0.999945521717091	0.0	0.0	0.0	0.0	0.0	96.0	0.0	300.0	50.0	0.0	115.0	0.0
USP17L6P	4.96998276839548	1	1	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P5	5.79798491675476	0.0540067362156033	0.464855987793302	20.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P8	-2.82531538319892	1	1	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0
RPL21P7	-4.98607515932321	1	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0	0.0	1.0	0.0
RN7SL2	-0.422628613982955	0.630432116168425	0.999945521717091	559104.0	1141348.0	34789.0	66589.0	1683513.0	105866.0	184405.0	2183381.0	233632.0	1058405.0	241814.0	517843.0
RN7SL3	-0.280981403235297	0.73287054066853	0.999945521717091	4842.0	12833.0	900.0	866.0	13517.0	744.0	960.0	14214.0	2679.0	10472.0	3329.0	3460.0
RN7SL1	-0.299352265807751	0.765611279875408	0.999945521717091	638734.0	1311031.0	33669.0	92729.0	3240265.0	91252.0	196866.0	3758651.0	178595.0	1624557.0	255327.0	605006.0
GOLGA8EP	-3.22612085013392	0.105095501529091	0.761042402251065	0.0	3.0	0.0	1.0	27.0	0.0	0.0	13.0	5.0	0.0	48.0	151.0
P2RX5-TAX1BP3	0.0439258785696592	0.919977832016324	0.999945521717091	870.0	1749.0	1286.0	347.0	1329.0	1114.0	1237.0	1124.0	789.0	1248.0	531.0	893.0
TNNI1	0.318560124104574	0.884690738479141	0.999945521717091	0.0	21.0	86.0	0.0	120.0	0.0	0.0	118.0	23.0	0.0	48.0	0.0
TNNI2	0.195346483510177	0.940737473639452	0.999945521717091	171.0	0.0	0.0	12.0	0.0	1.0	0.0	227.0	0.0	0.0	11.0	0.0
CTNNAL1	-1.72544473907983	0.485909153575647	0.999945521717091	0.0	0.0	0.0	52.0	0.0	0.0	175.0	0.0	0.0	75.0	30.0	90.0
GOLGA8DP	5.02468213042183	0.0913098162858898	0.686388825521235	0.0	0.0	93.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SLX1A-SULT1A3	-0.591361599114787	0.722741060747571	0.999945521717091	1.0	21.0	234.0	8.0	0.0	71.0	248.0	100.0	0.0	198.0	0.0	51.0
IGLV2-8	0.372298990283642	0.715188537877119	0.999945521717091	782.0	391.0	309.0	186.0	134.0	154.0	554.0	351.0	233.0	0.0	100.0	219.0
LOC154872	6.70693882393275	0.0256868672605863	0.341481457652161	0.0	0.0	0.0	43.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
IGLV2-5	-0.729656209247627	0.800772348823022	0.999945521717091	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	52.0
INSC	22.0557523573411	1	1	158.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNS4	-0.0843318795357787	0.971971559487449	0.999945521717091	0.0	0.0	116.0	40.0	1.0	0.0	0.0	99.0	0.0	0.0	129.0	1.0
TNS3	0.113170448462557	0.930139313743514	0.999945521717091	757.0	1372.0	87.0	115.0	1329.0	1.0	0.0	1471.0	113.0	1014.0	311.0	184.0
TNS1	-0.361888546786299	0.683569937495896	0.999945521717091	301.0	3277.0	253.0	217.0	1839.0	162.0	322.0	4333.0	288.0	1889.0	139.0	483.0
TMEM52B	23.6880041065288	1	1	0.0	0.0	0.0	0.0	34.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0
SACM1L	0.354549730507732	0.741506557801433	0.999945521717091	89.0	342.0	47.0	1.0	315.0	141.0	1.0	82.0	66.0	103.0	197.0	36.0
UBA52P8	-5.2720929489782	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
EBF1	-0.467772620732462	0.810514275622493	0.999945521717091	0.0	63.0	98.0	6.0	75.0	0.0	182.0	109.0	0.0	0.0	0.0	56.0
BOLA3-AS1	-1.81923124857862	0.514955892885322	0.999945521717091	0.0	0.0	0.0	0.0	63.0	0.0	0.0	122.0	40.0	58.0	0.0	0.0
EBF2	-0.0413025941618379	1	1	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
EBF3	2.09418333233829	0.47240212062501	0.999945521717091	0.0	0.0	39.0	0.0	30.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
EBF4	-0.780867364603611	0.588402496911236	0.999945521717091	120.0	28.0	0.0	22.0	78.0	261.0	413.0	0.0	62.0	162.0	1.0	134.0
UBA52P1	-4.4014000047111	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
RUNX3	-0.500475350173382	0.664071956371607	0.999945521717091	443.0	708.0	292.0	72.0	1700.0	0.0	98.0	2928.0	149.0	1154.0	272.0	228.0
UBA52P2	21.0033856042831	1	1	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUNX2	1.85237240855808	0.294112025301722	0.999945521717091	1.0	28.0	0.0	66.0	225.0	146.0	0.0	95.0	0.0	65.0	0.0	15.0
RUNX1	-0.594658641006699	0.509855193586976	0.999945521717091	427.0	516.0	238.0	20.0	346.0	4.0	627.0	348.0	61.0	336.0	144.0	405.0
LOC100124373	-5.10052553833403	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
RP11-71E19.5	1.82801610656806	1	1	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	16.0	0.0	0.0
RNY4P2	-3.71527363000036	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
RNY4P1	-3.68678729469094	0.223614807303926	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
OR6C6	5.17357882526943	1	1	0.0	0.0	0.0	0.0	0.0	62.0	1.0	0.0	0.0	0.0	0.0	0.0
RNY4P3	3.73876309999494	1	1	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBL7-AS1	-1.06378476621469	0.67053905899823	0.999945521717091	0.0	0.0	0.0	0.0	143.0	0.0	0.0	92.0	0.0	10.0	26.0	134.0
ASS1P13	5.85219164340756	0.0517823787871914	0.455259667414539	0.0	0.0	0.0	0.0	43.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
ASS1P14	5.16743491350274	0.0862755915521334	1	0.0	0.0	21.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INTU	1.62445823373035	0.513783442934131	0.999945521717091	0.0	25.0	31.0	0.0	97.0	0.0	0.0	26.0	0.0	0.0	19.0	0.0
EBI3	0.285932228943727	0.888398729967623	0.999945521717091	0.0	410.0	162.0	34.0	0.0	5.0	0.0	69.0	175.0	0.0	90.0	0.0
IPO7P2	6.75929885139253	0.0245497638968049	0.339302456518097	0.0	79.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPST2P1	-5.62089473786855	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0
PRKCDBP	0.626274135922386	0.412432893046851	0.999945521717091	396.0	98.0	244.0	59.0	641.0	352.0	262.0	369.0	147.0	33.0	40.0	274.0
GSTT2B	5.25564935665256	1	1	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR6B1	-5.7273523034563	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0
TMEM50A	0.851643462887887	0.442693499957066	0.999945521717091	345.0	594.0	58.0	97.0	740.0	31.0	0.0	537.0	37.0	308.0	30.0	138.0
INSR	0.681708309823944	0.461865584914634	0.999945521717091	842.0	561.0	190.0	197.0	265.0	903.0	204.0	351.0	397.0	1.0	299.0	296.0
TMEM50B	0.600286278127034	0.691634206078439	0.999945521717091	102.0	260.0	240.0	25.0	0.0	250.0	0.0	143.0	30.0	99.0	217.0	0.0
LOC152225	0.798893944407033	0.78261397233427	0.999945521717091	0.0	0.0	0.0	0.0	129.0	0.0	0.0	47.0	24.0	0.0	0.0	0.0
CIDEA	5.45877892598012	1	1	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMMECR1	2.02821692205113	0.349237919058849	0.999945521717091	84.0	77.0	0.0	78.0	32.0	0.0	0.0	0.0	0.0	73.0	0.0	7.0
CIDEB	-1.37692180740108	0.0902691884290551	0.681161531694703	56.0	604.0	110.0	9.0	255.0	462.0	1182.0	556.0	357.0	180.0	254.0	439.0
TMSB4XP8	0.995930454289131	0.338748837670881	0.999945521717091	890.0	3374.0	153.0	158.0	11473.0	321.0	100.0	4107.0	334.0	1928.0	625.0	679.0
TMSB4XP6	1.29130278178922	0.440584593993068	0.999945521717091	38.0	250.0	31.0	1.0	438.0	0.0	0.0	283.0	0.0	50.0	10.0	3.0
CIDEC	-0.994055085029413	0.69136271643811	0.999945521717091	0.0	0.0	0.0	15.0	0.0	183.0	228.0	201.0	0.0	0.0	0.0	50.0
TMSB4XP4	1.5735950838538	0.370479198137734	0.999945521717091	70.0	8.0	0.0	0.0	339.0	1.0	0.0	8.0	1.0	6.0	54.0	25.0
TMSB4XP3	5.89202063032407	0.05019749996076	0.446761325291027	0.0	73.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMSB4XP1	0.584970059144518	0.780312066032424	0.999945521717091	0.0	0.0	0.0	3.0	12.0	85.0	9.0	1.0	0.0	38.0	0.0	16.0
THAP5P1	6.55039064557675	1	1	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THAP5P2	5.84975786349013	1	1	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRTC2	-4.97888599513334	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
RP11-579E24.1	21.2117921794928	1	1	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPAA1P1	-5.1767429095266	0.0349148627169873	0.375985554193167	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	217.0	47.0	1.0	0.0
OR6A2	-4.29260047677803	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
INVS	-6.61224313348431	0.0102653781568955	0.226643044332213	1.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	14.0	56.0	0.0	0.0
EPB41L4B	1.45620703148581	0.182499485162133	0.999945521717091	345.0	272.0	176.0	186.0	0.0	478.0	123.0	25.0	88.0	14.0	84.0	145.0
EPB41L4A	6.58093176898574	1	1	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UCHL1	-0.661972051342294	1	1	0.0	51.0	28.0	2.0	186.0	0.0	0.0	0.0	249.0	0.0	0.0	1.0
LOC646216	1.51291174329312	1	1	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
LOC646214	0.657836510437265	0.734639196786252	0.999945521717091	0.0	65.0	43.0	31.0	144.0	0.0	0.0	68.0	84.0	0.0	13.0	0.0
