AccID	log2FC	Pvalue	FDR
C17orf89	0.0505801922761145	0.955859162349744	0.999945521717091
C17orf82	-6.42044199402495	1	1
C17orf85	1.29513731884749	0.209701830693176	0.999945521717091
LOC100131530	0.280653205461033	1	1
LOC100131532	1.03195117719365	1	1
C17orf80	2.54239361493421	0.288896573894828	0.999945521717091
LOC100505835	-5.95284061625094	1	1
OR2A9P	3.75194686848015	1	1
RASAL1	-0.110627962189717	0.957295215259771	0.999945521717091
RASAL2	-6.08623484406936	0.026402595816068	0.344329775463137
TRNAS6	-6.1966146842412	1	1
RASAL3	-0.0277578799680084	0.960212000453893	0.999945521717091
TRNAS4	-5.63057687129763	1	1
TRNAS2	5.07950278590815	1	1
LOC100131546	6.61083533651197	1	1
PSAP	0.147737332409199	0.767933572332209	0.999945521717091
IGFBP7	0.061466092109759	0.935057031397988	0.999945521717091
IGFBP6	0.240011697576978	0.85440489209877	0.999945521717091
ATP8B4	2.38629242919403	1	1
ATP8B3	2.54008378565074	1	1
ATP8B2	0.257214007951238	0.886533010794861	0.999945521717091
ATP8B1	0.583174682303506	0.505209027450093	0.999945521717091
WFS1	0.415952799174579	0.784652291612422	0.999945521717091
TRNAR4	8.28029501189242	0.00404667758908787	0.118211052076742
LOC100131557	-1.36609318124229	1	1
GON4L	-0.131286299380038	0.932644589545568	0.999945521717091
SCCPDH	1.27739788851833	0.514738136641785	0.999945521717091
LOC100420394	4.64506680065574	1	1
ESAM	2.53538183767294	0.135644543704032	0.901467996609057
LOC100131553	-4.7415119550671	1	1
RNPEPL1	-0.472665317331317	0.385543161150752	0.999945521717091
PSCA	6.2724594514493	1	1
LOC100420323	-3.10886032273098	1	1
LOC100420326	5.24471511432117	1	1
S100A7A	-0.0983630993442425	1	1
VDAC1P4	2.35255190132604	0.417860015259661	0.999945521717091
VDAC1P5	6.9750982618904	1	1
PSD2	23.6565622477394	1	1
PSD4	-0.329213193893332	0.662292693524785	0.999945521717091
PSD3	3.75497532162072	0.101298385819969	0.741266314249138
VDAC1P2	-7.02133876707239	0.0169057709921929	0.304808922656078
VDAC1P7	5.57315855110425	1	1
VDAC1P9	21.4829669813414	1	1
UBE2V2P3	6.05816294412447	1	1
SH3D19	-0.855760191486324	0.250244548358749	0.999945521717091
LOC100420339	21.9447281364435	1	1
LOC100420331	7.14363812748949	0.0174621752824993	0.307629934098342
RTN4RL2	-21.0723682864566	1	1
LOC100420336	21.64246607584	1	1
LOC100287148	5.1427974027891	1	1
RTN4RL1	2.45918921645344	0.393691978954967	0.999945521717091
RPL37A	-0.163687105023932	0.671766439325789	0.999945521717091
SLC24A2	0.994998302712552	0.606754351153631	0.999945521717091
SLC24A1	7.86161228101341	0.00108413623848377	0.0464239891862731
UNC93B5	-6.51707007552886	0.0301483557357896	0.354628050487586
UNC93B2	4.5528442040852	1	1
SLC24A4	0.0839440776591374	0.973107664778681	0.999945521717091
LOC100505878	4.53056530505065	1	1
UNC93B3	0.932020500301381	0.687489133717803	0.999945521717091
SLC24A3	1.16981407613991	0.606528380111121	0.999945521717091
SFTPA2	-6.60741300012032	0.0279786105354334	0.348797337451402
IL12A-AS1	-2.08304391925083	0.47159520532404	0.999945521717091
UNC93B1	-0.345712664317813	0.522831095267105	0.999945521717091
RPL36A	-1.88589539494702	0.283680021496622	0.999945521717091
LOC100420343	6.66134458609348	0.0267139625140327	0.34455619603048
JAKMIP1	-1.35528217618049	0.544289806365526	0.999945521717091
UNC93B8	5.07817491019821	1	1
LAGE3	0.678721723680632	0.329741096649809	0.999945521717091
LOC100420347	-20.9356867594819	1	1
JAKMIP3	-0.148974473422567	0.940858530903515	0.999945521717091
UNC93B6	-3.8747094437392	0.111170350604919	0.793556816994509
JAKMIP2	1.50150071040006	0.473689138011594	0.999945521717091
UNC93B7	-4.91630125264683	0.0983365221702461	0.726604290286768
RP11-242D8.1	-1.21347101609394	0.619176065498279	0.999945521717091
LOC101926900	-3.7732626252253	1	1
TRNAN7	21.6628787288656	1	1
LOC100419366	-5.0932067128933	1	1
LOC100420353	-1.69004884507239	1	1
RPL35A	-0.0477162786132652	0.922232093305617	0.999945521717091
TRNAN2	-4.62330931414365	1	1
LOC100420358	21.4758176038693	1	1
SH3D21	0.97760230424396	0.543019812386941	0.999945521717091
CROCC	0.0738399369246048	0.925573547052167	0.999945521717091
LOC101926904	2.37160403660217	1	1
ESF1	-0.935826625566676	0.573818703893956	0.999945521717091
LOC101926902	-1.08895460252391	1	1
SFTPA1	21.5862660826904	1	1
LOC101926909	-3.11873265908256	1	1
LOC101926907	-5.71491931402768	1	1
TRNAM8	7.05948314491343	0.0188381358058262	0.313991542545252
CMAS	0.280332769365009	0.782451836821265	0.999945521717091
OR2A3P	-2.42901792416517	1	1
TRNAM5	6.21611065234082	1	1
SOGA2	0.966870505079446	0.175182524193207	0.999945521717091
SOGA3	-1.4710173517599	0.363929319906813	0.999945521717091
SOGA1	-0.553749703238316	0.656381180960836	0.999945521717091
TXLNG2P	1.08819639988207	1	1
ACTG1P1	1.77432671040091	1	1
CYP2D8P	21.913477024846	1	1
LOC100505771	0.0416928785351469	0.979086821661723	0.999945521717091
PTGDS	0.125629727007373	0.848258072977388	0.999945521717091
LOC80154	1.9726043016391	0.0727503810460166	0.573401552471397
PTGDR	-0.15254257649585	0.939515378109697	0.999945521717091
SLC6A19	2.26761519259661	0.263496257911711	0.999945521717091
LOC751837	-0.37708852298857	0.896334457481902	0.999945521717091
TRNAL8	-1.1904932150154	1	1
SLC6A18	5.40856355035369	0.0158930848612469	0.300663462983194
SLC6A17	3.63409808155556	0.120494725843241	0.838258224625817
CMC4	2.01946024037281	0.310992311187456	0.999945521717091
SLC6A16	0.636589494184609	1	1
LMAN1L	-0.301000469521452	1	1
TRNAL4	-6.11984397765265	1	1
SLC6A15	0.782088470069303	0.704864388043357	0.999945521717091
CMC2	0.139636827250917	1	1
CMC1	0.0364246400675725	0.971462497774885	0.999945521717091
SLC6A14	3.62401052201889	1	1
PSG1	1.75462332031561	1	1
SLC6A13	0.219304408067516	0.932494108450083	0.999945521717091
TRNAL2	-4.3127112700256	1	1
SLC6A12	-0.41037135549944	0.884934686866421	0.999945521717091
ACTG1P4	5.34398111940753	1	1
SLC6A11	0.208304774481029	0.9360291188154	0.999945521717091
CMBL	-0.574404259761815	0.549206066673729	0.999945521717091
PSG2	20.6429610772843	1	1
GBGT1	1.90353655161489	0.45258380562002	0.999945521717091
ACTG1P9	3.87496921263113	1	1
PSG9	-4.61140326901841	1	1
PSG8	8.01046887012436	0.00147004409139162	0.0594518498205246
PSG4	-5.85431023015459	0.0515779804670595	0.453901192707938
PSG7	-2.10634759116987	1	1
PSG6	2.30708901264399	1	1
RP3-510O8.4	-0.633561185520884	1	1
LOC100505761	22.0222729767903	1	1
LOC100505767	-0.561229352481327	0.793733118226547	0.999945521717091
LLGL1	0.195162769589316	0.904815332776863	0.999945521717091
PTGES	1.15946873764463	0.510202384829469	0.999945521717091
LLGL2	0.205553815247673	0.706036683730426	0.999945521717091
TRNAK9	5.59289183302695	1	1
PTGFR	-2.03593775531016	0.482621601691878	0.999945521717091
GYPA	-1.50162305803797	0.594313711254774	0.999945521717091
LMAN2L	0.848077594429416	0.638999091084133	0.999945521717091
GYPC	-0.833483732496587	0.556058450473771	0.999945521717091
DEFB109P2	1.53998535897819	0.451892098670842	0.999945521717091
TRNAK4	-3.7732626252253	1	1
MGST3	0.924403494805848	0.199148680091464	0.999945521717091
GYPE	-2.29618228568856	0.431047548346495	0.999945521717091
TRNAK2	5.63737844186275	1	1
MGST1	0.349579773641334	0.743255504053682	0.999945521717091
MGST2	-0.635487894683479	0.617220102314019	0.999945521717091
NMD3	-0.342462450077709	0.798087521666796	0.999945521717091
SLC6A20	-0.380471842872499	0.871554593736948	0.999945521717091
LCN15	1.93562656698678	1	1
LCN12	0.209711399232718	0.92581477326301	0.999945521717091
LCN10	-0.0513460205205804	0.964427618587038	0.999945521717091
LOC100505798	22.2299101942832	1	1
NTSR1	7.88737202270348	0.00554041309533062	0.145918926080929
AC005022.1	5.02035964184709	1	1
OR2A25	5.02035964184709	1	1
TVP23C-CDRT4	0.279539312366368	0.87187693975539	0.999945521717091
FMO9P	2.33168413157022	1	1
SIGLEC16	-0.0956966948545181	0.973052250836934	0.999945521717091
SIGLEC15	-0.775501372553143	0.789185124708849	0.999945521717091
SIGLEC14	-2.83560307253025	0.241918006008519	0.999945521717091
RP11-536C10.7	6.20310893605724	1	1
SIGLEC12	0.342929706725142	0.875006449329171	0.999945521717091
SIGLEC11	-0.676574890222334	0.816319445951807	0.999945521717091
RP11-514D23.1	-1.40021081364092	1	1
SIGLEC10	-1.34223451565431	0.145842135335215	0.943205764380092
RP3-437I16.1	6.16512709741632	1	1
MEMO1	0.559064951555897	0.69915616800808	0.999945521717091
NMBR	5.77431177839094	1	1
SERPINH1P1	-5.55412041493424	0.0648597089544821	0.524614152561164
REXO1L12P	-0.867439796029229	0.518983746661402	0.999945521717091
GKAP1	0.26094854485678	0.917721036042548	0.999945521717091
MIR7705	0.580256922225292	0.474289811960681	0.999945521717091
LOC100287243	-2.09266837229713	1	1
TCHHL1	1.60199506567756	0.58145724869626	0.999945521717091
FMO8P	1.62796783176506	0.452262842849632	0.999945521717091
RYR1	1.33010441430107	0.283166899376544	0.999945521717091
RYR2	8.2267300266205	0.00226865175176787	0.0800139403690376
TRNAI4	21.7149550543476	1	1
TRNAI1	5.87135256088589	1	1
FUCA1P1	4.52833354423279	1	1
RYR3	5.46451368113167	0.0687341770292363	0.550327007371347
GYS2	7.13523340186881	0.000738489879069301	0.0336836524039654
GYS1	0.380160604242235	0.689447217524119	0.999945521717091
ZMYM1	-0.359177916728409	0.837164702230871	0.999945521717091
ZMYM2	-0.90479254085917	0.536757447732885	0.999945521717091
ZMYM3	-0.321949100064519	0.825122322793325	0.999945521717091
ZMYM4	-0.741905407013628	0.770089605195709	0.999945521717091
ZMYM5	-0.282280027055167	0.884679688343452	0.999945521717091
ZMYM6	-0.293687105698931	0.839769106269441	0.999945521717091
FMO7P	-1.09338444308615	1	1
NME2	-0.507620311714095	0.344125179681451	0.999945521717091
NME3	-0.124592408070729	0.876621502906413	0.999945521717091
NME4	-0.0295144852624879	0.968489320769334	0.999945521717091
NME1	0.372213392650385	0.544481511037344	0.999945521717091
RAD51B	-5.6318542871846	0.061174458900542	0.503130904665933
RAD51D	-0.0897976935329513	0.960736573149252	0.999945521717091
RAD51C	0.0374270411819683	0.989700351007515	0.999945521717091
PRKAR1AP	5.2282532534354	1	1
NME6	4.11784178268254	1	1
NRN1L	5.19020425217813	0.0438567534531434	0.413091191657
NME7	-0.0852112697164971	0.949677646137167	0.999945521717091
NME8	1.42891810146387	0.622069237444454	0.999945521717091
NME9	1.36404074761961	0.63745288706901	0.999945521717091
FIBIN	2.36973586384598	0.322688103898896	0.999945521717091
DEFB109P3	4.19193688895963	1	1
FMO6P	-7.22191674448587	0.00336258419649651	0.103984473454504
DNASE1L2	-1.72889297789389	1	1
RP11-260E18.1	4.2614985609003	0.103607544447829	0.753317499562942
TRNAG8	2.08092433578912	0.473001166563944	0.999945521717091
DNASE1L3	-0.166342070467122	0.866093377991816	0.999945521717091
TRNAG7	4.83113141746241	1	1
DNASE1L1	-0.349034158216551	0.77930977059092	0.999945521717091
TRNAG4	4.33892084017927	1	1
ATP5EP1	-3.82901038120515	1	1
LOC340508	0.0426481847895341	0.98823238086529	0.999945521717091
UQCR11	0.134095068011617	0.755304084327391	0.999945521717091
UQCR10	-0.440862290993119	0.524835490228005	0.999945521717091
RAD54B	0.246039457710836	0.922591791234021	0.999945521717091
RAD54L	1.41696204796644	0.624497440597117	0.999945521717091
LCMT2	-2.86771651575761	1	1
LY6G6C	0.255556479118563	1	1
TRNAF7	-4.03265051354715	1	1
LCMT1	0.908321061054108	1	1
LY6G6F	0.991654126666096	1	1
TRNAF5	-0.950978225977258	1	1
SUZ12	0.735266576369226	0.736876440956396	0.999945521717091
CPHL1P	0.776826745737984	0.589106394475627	0.999945521717091
CYP2D7P	2.5095637424566	0.387291858255567	0.999945521717091
LY6G5B	0.438194170026809	0.877429746879456	0.999945521717091
LY6G5C	1.39893636925329	0.62869640855733	0.999945521717091
TRNAE5	-5.96086921659982	0.0475632962607953	0.432945981828436
CCBL2	0.697900760468673	0.681571781698478	0.999945521717091
CCBL1	-0.241105994136741	0.926278515649673	0.999945521717091
ESPN	-0.367676562495382	0.887748098712171	0.999945521717091
CMIP	1.41885681098002	0.441872088843618	0.999945521717091
RPS28P4	0.881588178320722	0.421323800603816	0.999945521717091
PPM1AP1	-6.1966146842412	1	1
RPS28P3	4.85107531418974	1	1
TRNAD8	21.4029694120171	1	1
KNTC1	-0.0538358705208402	0.966546230423818	0.999945521717091
OR4G1P	5.03912707470701	0.0944627234985163	1
PSPH	0.361092995532911	0.804566622805646	0.999945521717091
MIR181A1	4.53056530505065	1	1
LOC101926886	-5.0741323526563	1	1
LOC101926889	6.69700464272474	1	1
LOC101926887	-4.91972953419225	1	1
MYH15	3.15973693712656	0.243946049711418	0.999945521717091
MYH16	1.55829052450491	1	1
KCTD1	0.424715238983318	0.733933601154727	0.999945521717091
SSXP10	-5.7971937906572	1	1
KCTD2	0.361491329528991	0.674694938371344	0.999945521717091
KCTD3	-0.520368136596662	0.648132270284778	0.999945521717091
KCTD4	5.06926869291788	1	1
KCTD5	-1.08008864195315	0.397629886194536	0.999945521717091
KCTD6	0.824059452473038	0.77853302944278	1
KCTD7	-1.86679609333411	0.444355914871168	0.999945521717091
KCTD8	-3.29400705162825	1	1
KCTD9	0.00690131710535403	0.99712600297707	0.999945521717091
TRNAC8	-4.87232774759734	1	1
TRNAC7	4.68220448629576	1	1
SHC1P1	-6.13649681164167	1	1
SHC1P2	-4.78760325077459	0.112359973319101	1
TRNAC2	3.62401052201889	1	1
LOC101926896	-6.44879372998045	0.031989565461224	0.364088869186252
ESRG	-2.39452033208799	0.407503828002643	0.999945521717091
CSF2RB	1.61846200018594	0.170580007512117	0.999945521717091
LOC101926893	-0.170854349934133	0.952660222994509	0.999945521717091
AGER	1.1002015350479	0.50739064243479	0.999945521717091
CSF2RA	-2.25122139954791	0.398508090069862	1
PDZD4	0.0341226324464565	0.972529912775357	0.999945521717091
PDZD3	-0.461537721118222	0.736393399284971	0.999945521717091
PDZD2	6.91513128960706	0.0185943744899995	0.312617996114491
MYH13	-2.6200983568875	0.364963944135874	0.999945521717091
MYH14	0.203513475273474	0.799838477446508	0.999945521717091
MYH11	0.00441976656647664	0.995432504867219	0.999945521717091
PDZD8	-0.278627220217474	0.874701335063696	0.999945521717091
MYH10	-0.382592561102209	0.799985488891679	0.999945521717091
PDZD7	-1.17165867195367	0.55696404851706	0.999945521717091
LOC401913	-7.00452966555102	0.0197894558836423	0.318235107763617
SMAD2	0.627197098782842	0.628625669411769	0.999945521717091
SMAD4	-0.599620286850248	0.464673174521581	0.999945521717091
SMAD3	0.355233169387104	0.764291659398721	0.999945521717091
PSAPL1	0.233920113606058	0.926829329019857	0.999945521717091
PSPN	7.41080275338162	0.0136613567972132	0.279095104924968
LOC388499	4.67814517546195	1	1
IFT122	-0.272127705919565	0.749472965877297	0.999945521717091
SMAD9	1.95087824412514	0.453977176243815	0.999945521717091
SMAD6	0.747410623820009	0.511262371679812	0.999945521717091
SMAD5	-0.0586018769519684	0.9667117107088	0.999945521717091
ESR1	1.79444108958172	0.353051446708713	0.999945521717091
ESR2	-0.151161164481785	0.957592878362429	0.999945521717091
TXNRD3NB	2.13589624635327	0.461668337022332	0.999945521717091
SMAD7	0.699695164492477	0.537604982342625	0.999945521717091
KLF7P1	0.422316293749289	0.838465629628875	0.999945521717091
TRNAA6	6.92836366141241	1	1
STK33P1	5.49489276689272	1	1
PRAC1	4.54330911748815	0.128876242232399	0.873526529753233
MIR5194	-4.54639976113836	1	1
MIR5193	0.315277502457992	0.870452050953087	0.999945521717091
MIR5196	5.90690925009087	1	1
MIR519E	-21.4692763368821	1	1
PKMP1	-3.05034822178738	0.316287767099189	1
SNRPGP5	6.52783763690394	1	1
MIR5197	-6.00911154357006	1	1
PKMP2	5.69648288513893	1	1
PSTK	-2.20514036703113	1	1
SNRPGP9	2.86664073238318	0.346942450905454	1
PTGIR	0.424560114516245	0.794551627182261	0.999945521717091
RASA4B	0.0136437774227789	0.991484331014408	0.999945521717091
PTGIS	1.62077923386659	0.416507929026435	0.999945521717091
TRNAU1AP	-1.20483498396079	0.368272160113737	0.999945521717091
MIR518C	-4.44304616424491	1	1
UBE2CP5	0.0631457065463423	0.975551762691472	0.999945521717091
PVRL3-AS1	5.01055113355876	0.0963688392756697	1
MIR5188	5.45877892598012	1	1
UACA	-0.994679258396666	0.394551097258698	0.999945521717091
NCALD	0.600115875805525	0.62166600023836	0.999945521717091
ERBB3	0.143329064441075	0.871469131956494	0.999945521717091
MLANA	0.947890140388649	0.722394958920607	0.999945521717091
ERBB4	0.0512193974209764	0.984896632591282	0.999945521717091
ERBB2	0.546472396643652	0.543231944795446	0.999945521717091
BPNT1	-0.53221275935915	0.493738684553698	0.999945521717091
NCAM1	0.46250639942723	0.857791209787388	0.999945521717091
ROMO1	-0.432292344289596	0.437150282963614	0.999945521717091
NCAM2	0.939204266322502	0.745871443000828	0.999945521717091
NEGR1	1.4424535796053	0.618595784094551	0.999945521717091
LGI4	0.0972859537823831	0.966416660164307	0.999945521717091
LGI3	7.75282890958328	0.00413743978084639	0.120036144606014
PRAF2	-0.51916821523481	0.776292624745531	0.999945521717091
LGI2	0.0261728834179155	0.99277168712282	0.999945521717091
NAP1L3	-4.67383396879671	1	1
NAP1L2	2.91340684764023	0.221509617704946	0.999945521717091
NAP1L1	-0.317905743292647	0.542135363536431	0.999945521717091
MIR218-2	23.2277375611487	1	1
NAP1L5	-6.35543631565193	0.0345740697426183	0.375394818274955
NAP1L4	-0.41092256658354	0.571492228291289	0.999945521717091
FMNL3	0.229961264156529	0.827868231595033	0.999945521717091
FMNL1	-0.410307163378183	0.651910069020273	0.999945521717091
FMNL2	-5.54266207833413	1	1
RNASEH2B-AS1	-4.90289974865787	1	1
ALOX5AP	0.147927541658457	0.930603616910137	0.999945521717091
IFT172	-0.490439721402652	0.703803177450392	0.999945521717091
LOC158434	6.48297282560588	0.0310810976426824	0.359367786530608
ZC3H12D	-0.00850955275744599	0.994821478648588	0.999945521717091
FAM110A	0.441011738401501	1	1
ZC3H12C	2.31329221026243	0.21860339571253	0.999945521717091
FAM110D	-0.448733400335252	0.823495381889751	0.999945521717091
FAM110C	0.14870068356053	0.941366941038639	0.999945521717091
ZC3H12B	6.12328827774427	1	1
ZC3H12A	-0.11290505698523	0.947592020847198	0.999945521717091
FAM110B	1.57364660603126	0.576835822969535	0.999945521717091
SMCO3	5.34260399801858	1	1
CKMT1B	0.170777510940851	0.838173223495047	0.999945521717091
SMCO2	0.48326462949539	0.868547110914707	1
STRA13	-0.058051655168065	0.917502617260276	0.999945521717091
SMCO4	0.921867607903786	0.317159321507527	0.999945521717091
ALOX15P1	-21.118836738111	1	1
ALOX15P2	-0.959217885631334	1	1
ZC3H11B	-3.89089903179506	1	1
CH25H	0.955038034655253	1	1
ZC3H11A	1.19554629534099	0.679888370306621	0.999945521717091
MPPE1	2.2329939920291	0.182937968249593	0.999945521717091
RP11-378A12.1	4.81469621189433	1	1
MEPCE	-0.0673350167871739	0.898244308501505	0.999945521717091
LYPD1	-0.252402278811657	0.90296108519495	0.999945521717091
LYPD2	5.50368893562275	1	1
LYPD3	-0.00751053685903315	1	1
LYPD4	1.33752454027326	1	1
LYPD5	0.683312553827891	0.765141803800913	0.999945521717091
LYPD6	-3.75685105388973	0.21367971051446	1
LYPD8	0.313082228521279	0.711364901375213	0.999945521717091
DEDD2	-0.0461844971563439	0.950051894472255	0.999945521717091
LOC100128288	-5.89443089527681	0.0501128424373245	0.446404121153631
AGMO	1.71032004569556	1	1
LOC146481	0.0202371844404203	1	1
JAG2	0.289180198468563	0.835303962827464	0.999945521717091
IGHJ2P	-6.63613842160606	0.0273007472816546	0.346322928469644
JAG1	-0.0434611273474367	0.957887670118723	0.999945521717091
CADM2-AS1	5.58101273601081	1	1
RP11-298O21.5	5.02035964184709	1	1
LNPEP	21.6628787288656	1	1
FAM111B	2.4760345754739	0.3878577304065	0.999945521717091
FAM111A	-0.370023544475307	0.778938641087761	0.999945521717091
AGO3	2.47644237257473	0.190913977941541	0.999945521717091
AGO4	0.674118487573395	0.597844934324108	0.999945521717091
AGO1	0.157720992199464	0.88351004966958	0.999945521717091
AGO2	-0.426520736348647	0.832779830072221	0.999945521717091
NMT1	-0.493317789328127	0.583216938946278	0.999945521717091
NMT2	0.297468030597088	0.81110867587271	0.999945521717091
LOC388780	-5.19613634337529	1	1
MRVI1	0.803782137893177	0.456047110244131	0.999945521717091
LGMN	0.174673365809611	0.720355372845129	0.999945521717091
PGCP1	3.92648847011083	1	1
FAM115B	0.163454666010241	0.93987877000826	0.999945521717091
FAM115A	-0.913226049229511	0.602290930534414	0.999945521717091
PPP2R4	-0.115386875648746	0.856630531576548	0.999945521717091
LINC00974	2.46346177389705	0.395659986684651	0.999945521717091
JAK2	1.90293454484366	0.210164651929698	0.999945521717091
LINC00970	4.77737534974496	1	1
LINC00971	-1.60673049148166	0.57158016980116	0.999945521717091
JAK3	-0.663670438291921	0.377006633690816	0.999945521717091
JAK1	-0.638504659599793	0.383891450076662	0.999945521717091
MAMDC4	-0.683396760704748	0.538822881522601	0.999945521717091
IFT140	0.586565703287311	0.617783830507833	0.999945521717091
MAMDC2	5.20515194696235	1	1
RPS27P9	4.87836163586172	1	1
RPS27P8	-0.531721288368955	0.664879676735183	0.999945521717091
SDHAF2	-0.00751080557011182	0.992100578065176	0.999945521717091
LINC00968	-2.09752787056994	0.469959665115085	0.999945521717091
LINC00969	0.636906040919082	1	1
AGPS	1.03668883191344	0.242192518602447	0.999945521717091
SDHAF1	-0.0509379218762126	0.946379367207136	0.999945521717091
LINC00963	-0.180076898755199	0.813336547106559	0.999945521717091
LINC00964	2.42679011051281	1	1
RP11-175K6.1	-0.0845717056427426	0.976656255428325	0.999945521717091
LINC00966	23.2416121800752	1.02569668647853e-14	4.24242136300518e-12
LINC00960	7.38238200095441	0.0086158067509151	0.201800601106697
LINC00961	1.38155627794058	0.633414943756055	0.999945521717091
ISCUP1	1.47638475910626	1	1
TP53I13	0.247292069298415	0.691745761211985	0.999945521717091
SPESP1	6.83008518350388	1	1
FAM117B	-1.95102980883618	0.201462236418368	0.999945521717091
FAM117A	-1.29826229014334	0.115372429190897	0.813789645363209
RPS27P4	1.56709415616211	0.073918683522686	0.579847466133346
RPS27P3	0.382883118671138	0.604963567749451	0.999945521717091
AGR2	0.129766974055401	0.89343823676851	0.999945521717091
LINC00996	-6.32254980209819	1	1
AGR3	-0.470175914514442	0.717976465850932	0.999945521717091
LINC00997	6.91524296091187	0.00893763132797143	0.206154565954058
LINC00998	0.203989039504432	0.905361557517571	0.999945521717091
LINC00999	-1.56210093173954	0.4622250536691	0.999945521717091
LINC00992	0.753532075671235	1	1
OR2G1P	6.49540500061956	1	1
TP53I11	-0.63206149347361	0.356106522737146	0.999945521717091
LINC00994	21.9314724879182	1	1
TMEM44-AS1	-0.80878202279612	0.745543567264223	0.999945521717091
JAM3	7.08207094008552	0.0184597898174782	0.312441020599688
C10orf2	-0.436989722994607	0.776465186144591	0.999945521717091
CKMT1A	-0.411489985225379	0.759354035596724	0.999945521717091
DCBLD1	1.19276002799214	0.551979822306154	0.999945521717091
DCBLD2	1.15851052591788	0.64090561251182	0.999945521717091
FAM115D	5.1050661142219	1	1
GSTA7P	0.349787089415094	0.87778399123193	0.999945521717091
LINC00989	2.48320537988402	0.282910500607993	0.999945521717091
CCDC9	0.646797869856673	0.25426987648302	0.999945521717091
CCDC8	-2.0857845345826	0.410480254959551	0.999945521717091
CCDC7	1.33440449984005	0.597590334968653	0.999945521717091
CCDC6	-0.824651250763469	0.493210752204509	0.999945521717091
LINC00987	5.92665915664756	1	1
CCDC3	1.82772356450986	0.332597106546463	0.999945521717091
AGRN	0.642779768305661	0.515711343517323	0.999945521717091
LINC00982	-3.57088187965294	0.202777910893995	0.999945521717091
LGR5	7.77177355645449	0.000692313687248742	0.0321381285061682
LGR4	0.0487810606046198	0.96556841013388	0.999945521717091
AC009948.5	2.41439221985461	0.388734168556798	0.999945521717091
LINC00984	0.234275486144665	0.89439983964843	0.999945521717091
GZF1	1.96583445115276	0.322849293507879	0.999945521717091
C6orf1	-1.62860705869555	0.297134079982968	0.999945521717091
C6orf7	4.69970640501085	1	1
ATP12A	-0.440173158967855	0.860727107957589	0.999945521717091
THAP9-AS1	-0.88968755356502	0.650621921697669	0.999945521717091
DKFZP434A062	-0.655202530829512	0.799760301068488	0.999945521717091
GSTA6P	-0.436081600241667	0.87821204503047	0.999945521717091
AKR1C7P	1.32388173371614	1	1
LOC100131884	7.40874178561872	1	1
FAM118A	0.590725935419264	0.40795709410202	0.999945521717091
ATP11C	-2.43582726261895	0.192386850580455	0.999945521717091
ATP11B	0.0497347912632696	0.984260774792694	0.999945521717091
LOC100128217	6.63876254611868	0.0272357033030791	0.346322928469644
FAM118B	-1.03449210039494	0.456136084420856	0.999945521717091
LGSN	2.31210518217224	1	1
RP11-778H2.1	2.77940335126819	1	1
LOC100131890	5.15850599922579	1	1
LOC100527947	3.12647179630998	0.303843180307326	1
UQCRB	0.267753331036205	0.664385227480414	0.999945521717091
UAP1	0.282186412823142	0.774406214391161	0.999945521717091
UQCRH	-0.343117852852672	0.581074093755065	0.999945521717091
ARL17B	-0.0621597503880748	1	1
ARL17A	1.77699266030291	1	1
GSTA4P	-0.987935471896859	1	1
KHDC1	21.8755401303319	1	1
KRTAP4-4	-5.46611863944071	1	1
OVOL1-AS1	5.37829750634222	1	1
KRTAP4-9	4.61761498653833	1	1
KRTAP4-8	5.7040422935665	0.0580511930580575	0.485288774673214
KRTAP4-6	-21.5845657798236	1	1
SH3BP5L	-0.492376199520706	0.703461860691906	0.999945521717091
UQCRQ	0.188282717581019	0.761399413703026	0.999945521717091
UFD1L	0.390602833110394	0.733612024218611	0.999945521717091
IGHJ3P	5.0161130599816	0.0959954325892376	1
ZBTB20-AS1	-1.21366069531837	0.674992108758299	0.999945521717091
PTEN	-0.14076784480356	0.933781594765232	0.999945521717091
ETFA	-0.382481884456984	0.77004891838841	0.999945521717091
ETFB	0.147940853405248	0.790457780627145	0.999945521717091
LOC100128268	4.85107531418974	1	1
PTER	-0.115189981605394	0.963149819867198	0.999945521717091
LOC100131849	-4.92442022329997	1	1
LOC100131859	-6.51844865265512	1	1
SMCR5	5.24471511432117	1	1
ETF1	0.138350167310919	0.884044330227797	0.999945521717091
SMCR8	-1.04228443072926	0.381814087574754	0.999945521717091
AGXT	2.2589327360834	1	1
LOC100131852	-5.57525676136669	1	1
ATP10D	-19.2031804955035	1	1
ATP10B	0.501722980134983	0.632033924317693	0.999945521717091
ATP10A	0.464206884542343	0.807188652896037	0.999945521717091
PTH2	-3.43715949807456	1	1
RP11-251P6.1	-1.04559151870515	0.720309111698875	1
ARL13B	5.67635135745284	1	1
LOC100131868	0.658296990324153	1	1
ARL13A	-4.35118099458606	0.0666602878576084	0.536554877806553
ACVR2B-AS1	-4.06523871235621	1	1
LOC388734	1.54358663149801	1	1
SEPT10	1.57050064158816	0.47458809437173	0.999945521717091
SC4MOP	5.15698345351387	1	1
SEPT11	3.52778695793072	0.191983194373913	0.999945521717091
SEPT12	1.04211485853689	1	1
POTEB2	-6.17044348061712	0.0402270002431923	0.396254006304329
GZMA	-0.355126249682888	0.857235867167096	0.999945521717091
CNBP	-0.604422302894814	0.360314431053995	0.999945521717091
