GeneID	GeneType	HAPI-19b-1	HAPI-19b-2	HAPI-19b-3	HAPI-NC-1	HAPI-NC-2	HAPI-NC-3
Pdzrn3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcee	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554368	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554369	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912120	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554367	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554364	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912124	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC295698	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912129	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912126	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Atxn3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bche	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Atxn1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Atxn2	mRNA	111.84279912999723	64.77575931142961	64.70571305491568	152.56568698701483	147.7983898390582	166.1040160656921
Atxn7	mRNA	3.4016856076745063	3.372323892627929	0.6310939524631244	2.062341094169664	2.7258556243190597	6.453018412268375
Rimbp2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rimbp3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679733	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679730	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679731	miscRNA	0.0	0.0	1.724939200981736	0.0	0.0	4.40943237553407
LOC680724	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680725	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680727	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680728	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679729	ncRNA	9.305176341187169	22.139660476351178	0.0	33.84871461424346	9.941960228063	0.0
LOC680729	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679727	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Oip5	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr978-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1828-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mtrf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dio1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679743	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dio2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dio3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498368	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498369	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir101b	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679740	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir101a	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679739	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679734	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679735	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Thg1l	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-M4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-M5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Porcn	mRNA	45.52084421913744	24.068229425467823	19.1424627978284	25.7580752412218	29.18159137541569	43.176660010168966
Cnot11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-M2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Eif4ebp2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554395	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679710	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679711	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554396	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680700	mRNA	0.0	0.0	0.0	9.809154656468493	0.0	0.0
Eif4ebp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554393	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554394	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Eif4ebp3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554391	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr100-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679705	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679706	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498384	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554398	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679702	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cnot10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498391	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcl9	mRNA	5.489357261588019	8.08522114151114	5.528494721621653	15.21387200088347	13.40574187865704	4.4628618488387035
LOC679716	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcl6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcl3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcl2	mRNA	9.770829779804679	3.874597069511275	5.438167099278298	23.695057219357313	5.219739933139098	4.633830969708832
Tsen2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361307	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361308	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680760	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps72	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm9	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tnks1bp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679776	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Birc3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680766	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gstm6l	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Birc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680768	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Birc7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679773	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Birc6	mRNA	44.64474631091313	21.766915239614644	16.022208453744078	42.15319065841988	41.444204472943184	41.998582738735216
Birc5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfkbil1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Oit3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689100	ncRNA	0.0	3.819523365345981	0.0	5.839563641643451	0.0	0.0
LOC100361317	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361319	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361313	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dis3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361315	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361316	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Them4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Them5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361310	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680755	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679788	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Them6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1841-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps4a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps4b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm4	mRNA	0.0	0.0	0.601181341776757	0.0	0.0	0.0
Xcl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mcm2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361324	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps52	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680741	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps53	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps54	mRNA	1.2546077445425523	0.0	0.0	1.5212629308223846	6.702323438434979	1.1899992840964306
D2hgdh	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680749	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679749	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-Ha	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679748	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrk1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrk2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrb2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrb1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bco2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bco1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tspear	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361336	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361337	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps41	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100361338	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679766	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100363993	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps45	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679764	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Folr4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Iars2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680735	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Folr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Folr2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100363991	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
2661a1a2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC295611	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690009	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679690	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690006	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr173-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Surf6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690001	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679697	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690000	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sh3glb1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sh3glb2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689020	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689026	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cxxc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcor	mRNA	11.539040043796042	5.33840561179909	4.459932533423145	6.995777744980535	8.219129724435389	8.208611088410755
Scamp3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cxxc4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scamp2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cxxc5	mRNA	44.628797328386305	59.7288370526646	36.223723220616456	57.496371894379976	71.52433953903338	79.36978275961327
Scamp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scamp5	mRNA	205.89020955796786	139.3942877710399	93.16476329626725	237.4721939850193	209.2492256893364	247.68169929460254
LOC680672	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scamp4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps37a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Grpel2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps37b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps37c	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Grpel1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680676	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps37d	mRNA	18.749688005191594	8.922167861237877	6.95703017583454	4.5469518980505	16.026232763466137	7.113654574592075
Prl3c1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scn10a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cmklr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cnot6l	mRNA	10.957740671252527	3.0672448153226006	6.696686521985048	46.112686751222974	33.05679524353266	25.677936656002906
LOC689014	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-S2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-S3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689017	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689013	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680661	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680662	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prl3b1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680663	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680664	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680667	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679673	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689000	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689002	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498308	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Acer1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Acer2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Xcr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prl3a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Acer3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498300	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679688	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680656	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679686	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrn1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scgb1b30	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Surf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Surf2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrn2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrn3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Surf4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrrn4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC679679	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aldh3a2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-O1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aldh3a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1420-ps	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Il22ra2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690046	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1348-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498316	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690044	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689064	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsrc2	mRNA	11.146403783637847	4.420077353607928	0.0	0.0	11.90918893308369	5.286199045270163
LOC689065	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdrg1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689067	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689068	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-N2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsrc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RT1-N3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690035	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690033	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690030	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498330	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1419-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689056	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689057	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svil	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690029	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Scn11a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svip	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690022	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498339	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690020	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3589	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3588	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689042	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1865-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3583	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3582	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3581	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3580	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3587	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3586	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3585	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Trnai-uau	tRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3584	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100363914	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3590	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100363910	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC680696	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690017	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pbld1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC498350	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Il22ra1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3594	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Iglon5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3593	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3592	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689039	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3591	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pbld2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689033	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mir3595	miRNA	0.0	0.0	0.0	0.0	0.0	0.0
Creg2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Creg1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsrp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Timm17a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690087	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Timm17b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690088	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690085	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912132	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912130	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr966-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC305639	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1324-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dkkl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912135	mRNA	0.0	6.95304405624626	6.5059350685429855	42.52126706487408	18.73386112989649	41.57752445423678
LOC100912133	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912139	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC317618	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1312-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690082	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912143	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912141	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689092	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912140	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690068	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Xxylt1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689085	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912154	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689081	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912152	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912151	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912156	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Isca2-ps1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912155	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689087	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912159	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aldh3b1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tarm1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565299	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cks1l	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aldh3b2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690056	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC690055	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC689073	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
MGC93861	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912165	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912164	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912163	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fpgt	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fpgs	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912167	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svop	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912172	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554414	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554412	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554413	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554411	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Stmnd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565296	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565297	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554418	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565291	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554419	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Baiap2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554416	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cks1b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Creb1	mRNA	1.273329093665272	4.544417984368756	2.598562658359686	6.947834977191346	2.720934400871448	2.41551308203237
Creb3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps33a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vps33b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Creb5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912182	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912181	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554423	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr942-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554424	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912180	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102554421	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912186	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565286	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912189	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912188	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565283	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svs6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svs5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svs4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr929-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Svs1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1565269	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
mrpl9	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912194	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912191	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912197	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912196	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
